,Dataset,Start age,End age,sex,tissue,subtissue,cell_ontology_class,Gene,dExpression,Expression at start age,Expression at end age,Max expression std. dev,Confidence (p-value)
1599,droplet,3m,18m,female,Spleen,nan,macrophage dendritic cell progenitor,Rps28,2.2549304962158203,0.001647966681048274,0.0037160504143685102,0.0010848132660612464,3.5449606910114504e-07
1600,droplet,3m,18m,female,Marrow,nan,promonocyte,Tcof1,2.2549221515655518,7.807184738339856e-05,3.4622855309862643e-05,7.334904512390494e-05,3.1733162989908224e-08
1601,droplet,3m,18m,female,Mammary_Gland,nan,T cell,Ppp1r18,2.254274368286133,8.027162402868271e-05,0.00018095427367370576,0.00022098119370639324,9.27306087013534e-16
1602,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Nme1,2.2542130947113037,0.0005432239850051701,0.0002409816370345652,0.0002696625015232712,1.3922454092320101e-56
1603,droplet,3m,18m,female,Marrow,nan,macrophage,Prpf4b,2.2533719539642334,0.00010598568042041734,4.703426020569168e-05,7.361553434748203e-05,4.744674845115861e-06
1604,droplet,3m,18m,female,Mammary_Gland,nan,luminal epithelial cell of mammary gland,Arid5b,2.2532665729522705,2.882579246943351e-05,6.49521971354261e-05,0.00012047011841787025,3.3125625021790766e-09
1605,droplet,3m,18m,female,Marrow,nan,precursor B cell,Tln1,2.252352714538574,0.0003008033090736717,0.00013355071132536978,0.00022086797980591655,3.723443285385714e-08
1606,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Gpcpd1,2.2512097358703613,9.179488552035764e-05,4.077580524608493e-05,0.00017033424228429794,7.964097020124912e-07
1607,droplet,3m,18m,female,Spleen,nan,T cell,Ptpn7,2.2501213550567627,5.981852154945955e-05,0.00013459892943501472,0.00022295919188763946,2.4612256393183097e-08
1608,droplet,3m,18m,female,Mammary_Gland,nan,luminal epithelial cell of mammary gland,Hdac11,2.2459356784820557,2.6466783310752362e-05,5.944270014879294e-05,0.00010674146324163303,1.1488634043119248e-08
1609,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Rrp1b,2.244450569152832,9.510976087767631e-05,4.237551911501214e-05,0.00011786910181399435,1.6486070193865388e-06
1610,droplet,3m,18m,female,Marrow,nan,hematopoietic precursor cell,Cbx3,2.2432053089141846,0.0001515938638476655,0.00034005616907961667,0.0003806976310443133,8.938071450205556e-06
1611,droplet,3m,18m,female,Spleen,nan,B cell,Plscr1,2.243014335632324,1.0672837561287452e-05,2.3939330276334658e-05,8.789889398030937e-05,2.4422846507231657e-06
1612,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Mafk,2.24196457862854,7.362973701674491e-05,0.00016507526743225753,0.00023290887475013733,1.7772207210063075e-09
1613,droplet,3m,18m,female,Thymus,nan,thymocyte,Rnf10,2.2407736778259277,6.068451330065727e-05,0.00013598025543615222,0.0001286442275159061,9.991291904770502e-13
1614,droplet,3m,18m,female,Spleen,nan,T cell,Prkch,2.2401490211486816,5.643202894134447e-05,0.0001264161546714604,0.00021457801631186157,6.662602284692773e-08
1615,droplet,3m,18m,female,Mammary_Gland,nan,stromal cell,Eif1ax,2.239790201187134,0.00010112483869306743,4.5149245124775916e-05,0.00017000969091895968,4.730696328697978e-06
1616,droplet,3m,18m,female,Marrow,nan,promonocyte,Tln1,2.2392759323120117,0.0003143037320114672,0.0001403595379088074,0.00016763074381742626,4.9485041598123576e-30
1617,droplet,3m,18m,female,Marrow,nan,naive T cell,Pcm1,2.2390458583831787,6.13787051406689e-05,2.7412881536292844e-05,4.934726166538894e-05,5.8021892522416e-06
1618,droplet,3m,18m,female,Spleen,nan,T cell,Pim1,2.238349437713623,7.126152195269242e-05,0.0001595081848790869,0.00029314588755369186,3.5433903906492316e-06
1619,droplet,3m,18m,male,Kidney,nan,lymphocyte,Rpl35,2.237419366836548,0.004122564569115639,0.0018425533780828118,0.0018991968827322125,3.1360394111466734e-08
1620,droplet,3m,18m,female,Spleen,nan,T cell,Gm1821,2.2374179363250732,0.00011294968862785026,0.0002527156611904502,0.0002617764112073928,2.597478286483736e-26
1621,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Nktr,2.2360596656799316,5.151096047484316e-05,2.3036485799821094e-05,9.107010555453598e-05,1.6309455870653374e-06
1622,droplet,3m,18m,female,Marrow,nan,macrophage,Rps15a-ps4,2.2357709407806396,0.0005058218957856297,0.0011309018591418862,0.0003606142126955092,2.437748675591794e-57
1623,droplet,3m,18m,female,Spleen,nan,B cell,Gem,2.234212875366211,3.6566991184372455e-05,8.169844659278169e-05,0.00016380609304178506,9.918622247813006e-38
1624,droplet,3m,18m,female,Marrow,nan,granulocyte,Btg2,2.2329530715942383,0.00022688967874273658,0.00010160969395656139,0.00026709784287959337,2.4680357173465793e-16
1625,droplet,3m,18m,male,Kidney,nan,kidney loop of Henle thick ascending limb epithelial cell,Oaz1,2.2323713302612305,0.0003579260956030339,0.00016033448628149927,0.0003013232781086117,1.6510400397331905e-06
1626,droplet,3m,18m,female,Mammary_Gland,nan,stromal cell,Klf4,2.232304334640503,0.0010954838944599032,0.002445453545078635,0.0023608123883605003,5.40594662719774e-28
1627,droplet,3m,18m,female,Mammary_Gland,nan,stromal cell,5031426D15Rik,2.2312443256378174,4.673027797252871e-05,0.00010426666995044798,0.0001741173182381317,8.645700721967768e-07
1628,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Eif4g3,2.229649782180786,5.779595812782645e-05,2.5921539418050088e-05,9.551351104164496e-05,1.1466411331816402e-07
1629,droplet,3m,18m,female,Mammary_Gland,nan,stromal cell,Atp5k,2.2295589447021484,8.907743904273957e-05,0.00019860340398736298,0.0002648072550073266,4.3211102735141483e-13
1630,droplet,3m,18m,female,Mammary_Gland,nan,stromal cell,Postn,2.227717161178589,0.0014872575411573052,0.000667615095153451,0.0021058537531644106,1.285398484831734e-10
1631,droplet,3m,18m,female,Lung,nan,alveolar macrophage,Lpl,2.2274327278137207,0.0014911256730556488,0.0033213822171092033,0.002025832422077656,7.174396350643587e-12
1632,droplet,3m,18m,female,Spleen,nan,T cell,Coro1b,2.224943161010742,5.949624392087571e-05,0.00013237576058600098,0.00020346416567917913,3.58474144303447e-10
1633,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Baz1b,2.2247307300567627,0.0001258376578334719,5.656309804180637e-05,0.0001511257141828537,7.56994322168014e-19
1634,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Timm13,2.2234160900115967,0.0002255420695291832,0.00010143942927243188,0.00016842909099068493,4.356217208297686e-24
1635,droplet,3m,18m,female,Spleen,nan,B cell,BC064078,2.222517728805542,9.598526958143339e-06,2.1332898541004397e-05,7.639204704901204e-05,5.296740727708e-06
1636,droplet,3m,18m,female,Marrow,nan,granulocyte,Tagln2,2.222381114959717,5.8787318266695365e-05,0.00013064782251603901,0.00020802913059014827,4.7152443000407466e-07
1637,droplet,3m,18m,female,Kidney,nan,kidney proximal convoluted tubule epithelial cell,Slx1b,2.2208027839660645,5.6050248531391844e-05,0.0001244765444425866,0.00016435507859569043,4.094897904504518e-19
1638,droplet,3m,18m,female,Mammary_Gland,nan,luminal epithelial cell of mammary gland,Pdia3,2.2193756103515625,0.00011799085041275248,0.0002618660219013691,0.0002499410475138575,9.332649048022004e-41
1639,droplet,3m,18m,female,Lung,nan,bronchial smooth muscle cell,H2-Eb1,2.2187743186950684,0.0005000556702725589,0.0011095106601715088,0.000965449376963079,1.9021042685499173e-09
1640,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,1500012F01Rik,2.2181291580200195,0.00014010639279149473,6.31642178632319e-05,0.00023407753906212747,1.4587321048775342e-09
1641,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Ccnl1,2.217755079269409,0.0001267837651539594,0.000281175336567685,0.0003250282316002995,6.951739150368509e-16
1642,droplet,3m,18m,female,Mammary_Gland,nan,luminal epithelial cell of mammary gland,Gm9320,2.2173192501068115,0.00019183848053216934,8.651820826344192e-05,0.00013518294144887477,4.6689742872718964e-42
1643,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Ubc,2.2166223526000977,0.0005490641924552619,0.0002477030793670565,0.00043359133997000754,2.6855369024718483e-50
1644,droplet,3m,18m,female,Mammary_Gland,nan,T cell,Emb,2.216085195541382,0.0006569084944203496,0.0002964274608530104,0.0007342983735725284,1.1238679395587834e-35
1645,droplet,3m,18m,female,Marrow,nan,monocyte,App,2.2151618003845215,9.862940351013094e-05,0.00021848009782843292,0.00023027700081001967,9.680079428569677e-13
1646,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Srm,2.215003252029419,0.00036976434057578444,0.00016693625366315246,0.00023909415176603943,1.6701633694908478e-31
1647,droplet,3m,18m,female,Marrow,nan,NK cell,Tpt1,2.2140328884124756,0.0028277875389903784,0.0012772111222147942,0.0009004246676340699,3.6456256828395986e-06
1648,droplet,3m,18m,female,Mammary_Gland,nan,T cell,Arid4a,2.2140052318573,7.949055725475773e-05,3.590350752347149e-05,0.00015261342923622578,6.984346658237167e-08
1649,droplet,3m,18m,female,Mammary_Gland,nan,B cell,Cacybp,2.21337890625,0.00014159137208480388,6.397068500518799e-05,0.0002353591116843745,9.662867565365148e-06
1650,droplet,3m,18m,female,Marrow,nan,monocyte,Usp25,2.212258815765381,0.00010519583156565204,4.755132249556482e-05,0.00012552295811474323,4.571936738942124e-08
1651,droplet,3m,18m,female,Mammary_Gland,nan,luminal epithelial cell of mammary gland,Snhg12,2.2120108604431152,0.00010305964678991586,4.659093247028068e-05,0.0001343883341178298,3.2470216373256405e-11
1652,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Arid4b,2.2116730213165283,6.886023766128346e-05,3.11349103867542e-05,0.00011586780601646751,1.2836729625286526e-07
1653,droplet,3m,18m,female,Mammary_Gland,nan,stromal cell,Nip7,2.2115495204925537,9.313193731941283e-05,4.211162377032451e-05,0.00013656447117682546,1.418834321358645e-06
1654,droplet,3m,18m,female,Mammary_Gland,nan,B cell,Got1,2.211150646209717,0.00015446821635123342,6.985874642850831e-05,0.00022810918744653463,1.5219847804946125e-06
1655,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Elf1,2.209197521209717,0.00018660131900105625,8.446566062048078e-05,0.0002208515361417085,1.5869447458770303e-20
1656,droplet,3m,18m,female,Spleen,nan,T cell,Ifi27l2a,2.2090904712677,0.0005812473827973008,0.001284028054215014,0.0018156565492972732,1.2792950997176437e-13
1657,droplet,3m,18m,female,Marrow,nan,precursor B cell,Rps12,2.2083959579467773,0.002538238186389208,0.0011493583442643285,0.0008790094871073961,1.5443861471710348e-62
1658,droplet,3m,18m,female,Marrow,nan,macrophage,Rpl34-ps1,2.2074811458587646,5.5123640777310356e-05,0.00012168440298410133,8.887016883818433e-05,1.8602967772274844e-07
1659,droplet,3m,18m,female,Marrow,nan,granulocyte,Uqcrc1,2.2068707942962646,4.681889186031185e-05,0.0001033232401823625,0.00016191248141694814,3.0161202661087784e-07
1660,droplet,3m,18m,female,Marrow,nan,promonocyte,Tpt1,2.2064239978790283,0.003717773826792836,0.0016849769745022058,0.0006646226393058896,0.0
1661,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Ckap5,2.2059133052825928,9.185689850710332e-05,4.164121128269471e-05,0.00013171917817089707,1.744080956396866e-12
1662,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Serinc2,2.205703020095825,0.00010081389336846769,4.570601595332846e-05,0.00011459849338280037,2.947148583799126e-07
1663,droplet,3m,18m,female,Mammary_Gland,nan,stromal cell,Hspe1,2.205641508102417,0.0004019717453047633,0.00018224709492642432,0.0003476743877399713,1.1814197615570921e-32
1664,droplet,3m,18m,female,Mammary_Gland,nan,T cell,Sbno2,2.20560622215271,6.695623596897349e-05,3.0357292416738346e-05,0.00013685926387552172,1.087605890589365e-06
1665,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Ccnl1,2.205601930618286,0.00011420621740398929,5.178006540518254e-05,0.0001328893704339862,1.0741355925004629e-19
1666,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Kdm5a,2.205540895462036,5.674266867572442e-05,2.5727324100444093e-05,9.46254949667491e-05,4.4001850298218194e-07
1667,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Cebpe,2.205228328704834,0.00021959489095024765,0.00048425685963593423,0.0006374159711413085,1.620226546144412e-17
1668,droplet,3m,18m,female,Marrow,nan,naive T cell,Smarca5,2.2037315368652344,0.00019122014055028558,8.677106961840764e-05,8.280047040898353e-05,1.776087899193487e-28
1669,droplet,3m,18m,female,Heart_and_Aorta,nan,endothelial cell of coronary artery,Kitl,2.2033610343933105,0.000808393582701683,0.00036689109401777387,0.0005040453397668898,5.12201688767456e-08
1670,droplet,3m,18m,female,Mammary_Gland,nan,B cell,Tpt1,2.20327091217041,0.0058860741555690765,0.002671516267582774,0.0015521562891080976,3.9798e-319
1671,droplet,3m,18m,female,Marrow,nan,monocyte,Stag2,2.2026827335357666,0.00010049546835944057,4.5624125050380826e-05,0.00011950327461818233,4.0600934089261746e-07
1672,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Rrbp1,2.2021143436431885,8.745739614823833e-05,3.971519254264422e-05,0.00012576713925227523,3.330102867198647e-12
1673,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Tspan4,2.2010138034820557,0.00019375039846636355,8.802780212135985e-05,0.00019036057346966118,1.896208465491142e-12
1674,droplet,3m,18m,female,Mammary_Gland,nan,luminal epithelial cell of mammary gland,Efcab4a,2.200639009475708,4.1399071051273495e-05,9.110441169468686e-05,0.00013655181101057678,1.8218555442322084e-15
1675,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Dnttip2,2.199113368988037,4.842611087951809e-05,2.202074210799765e-05,7.988089055288583e-05,5.990886922484064e-06
1676,droplet,3m,18m,female,Mammary_Gland,nan,stromal cell,Ndrg1,2.1981348991394043,0.00018712702149059623,8.512990461895242e-05,0.0002866130671463907,1.3993362252509503e-08
1677,droplet,3m,18m,female,Marrow,nan,granulocyte,Ldha,2.196948766708374,0.0003689513250719756,0.0008105671731755137,0.00048727114335633814,2.281731897428281e-64
1678,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Timm8a1,2.195991039276123,0.0002213704865425825,0.00010080664651468396,0.00017907965229824185,8.748782891693616e-19
1679,droplet,3m,18m,female,Marrow,nan,granulocyte,Junb,2.1951944828033447,0.00024976441636681557,0.00011377780901966617,0.0003375399101059884,9.533244162132086e-14
1680,droplet,3m,18m,female,Mammary_Gland,nan,stromal cell,Nolc1,2.195101022720337,0.00010267953621223569,4.677667675423436e-05,0.00015246361726894975,2.3671963831563018e-07
1681,droplet,3m,18m,female,Marrow,nan,naive T cell,Rps15a-ps4,2.1950290203094482,0.00045591272646561265,0.0010007416130974889,0.000316079385811463,5.4355330769145436e-86
1682,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Cnih4,2.194664716720581,0.00013601845421362668,6.197686889208853e-05,0.00013030927220825106,8.525287240625899e-12
1683,droplet,3m,18m,female,Marrow,nan,naive T cell,Nedd4,2.1941633224487305,8.299392357002944e-05,3.782486237469129e-05,6.082368054194376e-05,2.514795958336995e-07
1684,droplet,3m,18m,female,Mammary_Gland,nan,stromal cell,Zfp385a,2.1937928199768066,4.7449877456529066e-05,0.00010409520473331213,0.00017628523346502334,3.482877160159348e-06
1685,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Snhg6,2.1930441856384277,0.00015053545939736068,6.86422354192473e-05,0.00013766538177151233,3.3971590436059023e-13
1686,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Mia1,2.1929116249084473,0.0002651699760463089,0.0005814942996948957,0.0005876790964975953,1.3337224996789128e-20
1687,droplet,3m,18m,female,Spleen,nan,B cell,Ccl5,2.1925668716430664,3.510223905323073e-05,7.696400280110538e-05,0.00019268500909674913,1.4536277853772025e-23
1688,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Lrg1,2.1925525665283203,0.00011456790525699034,0.0002511961502023041,0.00035557724186219275,1.10634386752022e-14
1689,droplet,3m,18m,female,Spleen,nan,B cell,Csprs,2.192359685897827,1.720434556773398e-05,3.771811680053361e-05,0.00010331306111766025,2.8504372631350712e-15
1690,droplet,3m,18m,female,Mammary_Gland,nan,T cell,Lsm7,2.191394329071045,4.474255911190994e-05,9.804859291762114e-05,0.00016297555703204125,2.383925614555496e-06
1691,droplet,3m,18m,female,Mammary_Gland,nan,luminal epithelial cell of mammary gland,Sertad1,2.1913297176361084,6.160456541692838e-05,0.0001349959202343598,0.00017001954256556928,4.3280395404927284e-20
1692,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,G6pdx,2.1912784576416016,3.799026308115572e-05,8.324724331032485e-05,0.00013299848069436848,2.9063040094379312e-11
1693,droplet,3m,18m,female,Mammary_Gland,nan,T cell,Rpl12,2.1907761096954346,0.005792912095785141,0.002644228283315897,0.0019446067744866014,0.0
1694,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Sqle,2.1901445388793945,0.00010824739729287103,4.942477244185284e-05,0.00012645631795749068,1.0380638637758294e-06
1695,droplet,3m,18m,female,Mammary_Gland,nan,luminal epithelial cell of mammary gland,Fosb,2.1901276111602783,0.00034935332951135933,0.0007651284104213119,0.0009813576471060514,1.2165987792418925e-10
1696,droplet,3m,18m,female,Marrow,nan,monocyte,Pdia3,2.1896469593048096,0.00021388681489042938,0.0004683365987148136,0.0003620083152782172,3.923825727075398e-26
1697,droplet,3m,18m,female,Mammary_Gland,nan,stromal cell,Gnl3,2.1891708374023438,0.00025924528017640114,0.00011842168169096112,0.0002620696322992444,3.797824542888232e-21
1698,droplet,3m,18m,female,Marrow,nan,erythroblast,S100a8,2.188323736190796,0.0015814655926078558,0.0034607588313519955,0.001913750427775085,1.2658221517192377e-06
1699,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Prpf4b,2.187208890914917,0.00010587357974145561,4.8405792767880484e-05,0.00013845092325937003,4.396336343304007e-14
1700,droplet,3m,18m,female,Mammary_Gland,nan,luminal epithelial cell of mammary gland,Gstm1,2.187204360961914,2.5914750949596055e-05,5.668085941579193e-05,0.00010751861555036157,1.489646561483715e-07
1701,droplet,3m,18m,female,Marrow,nan,precursor B cell,Pdia3,2.1828346252441406,0.00025282424758188426,0.0005518735270015895,0.0003901453746948391,1.0608713838314886e-08
1702,droplet,3m,18m,female,Marrow,nan,macrophage,Srrm1,2.1818625926971436,0.00019948578847106546,9.142912313109264e-05,0.00010449231194797903,3.6482915038579467e-13
1703,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,App,2.1814723014831543,0.0002815681218635291,0.0006142330821603537,0.00048545634490437806,1.0527574699754662e-36
1704,droplet,3m,18m,female,Lung,nan,bronchial smooth muscle cell,Jund,2.180908441543579,0.0008276053704321384,0.0018049315549433231,0.0014204265316948295,9.479297940607583e-15
1705,droplet,3m,18m,female,Marrow,nan,megakaryocyte-erythroid progenitor cell,Elavl1,2.1799957752227783,7.025030208751559e-05,0.0001531453599454835,0.00013790707453154027,5.899211390527761e-06
1706,droplet,3m,18m,female,Marrow,nan,monocyte,Mycbp2,2.1795949935913086,0.0002159661235054955,9.908543870551512e-05,0.00020235092961229384,1.521207491585776e-16
1707,droplet,3m,18m,female,Marrow,nan,monocyte,Ier2,2.1791775226593018,0.0005618413561023772,0.00025782265583984554,0.00033854469074867666,1.4353233355080784e-44
1708,droplet,3m,18m,female,Marrow,nan,promonocyte,Ier2,2.1775691509246826,0.0004808393132407218,0.00022081471979618073,0.0002837907522916794,1.4276130748087463e-29
1709,droplet,3m,18m,female,Mammary_Gland,nan,luminal epithelial cell of mammary gland,Cnih4,2.1769304275512695,0.00011007559078279883,5.056458758190274e-05,0.00010147941065952182,2.7529900061777325e-21
1710,droplet,3m,18m,female,Spleen,nan,mature NK T cell,Rps28,2.1745524406433105,0.0019550665747374296,0.004251394886523485,0.0016971363220363855,8.574501905028235e-115
1711,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Arrb2,2.174330472946167,7.60296534281224e-05,0.00016531359869986773,0.00022199594241101295,2.0461915808052628e-16
1712,droplet,3m,18m,female,Marrow,nan,granulocyte,Jhdm1d,2.174085855484009,0.00013372629473451525,6.150920671643689e-05,0.00017740600742399693,5.793091895676832e-11
1713,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Nr3c1,2.173938035964966,7.374825509032235e-05,3.392380676814355e-05,0.00011590460053412244,2.5316278460104533e-09
1714,droplet,3m,18m,female,Marrow,nan,hematopoietic precursor cell,Tuba1b,2.1735434532165527,0.00042461135308258235,0.0009229112765751779,0.0009642969816923141,3.1644331766716296e-06
1715,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Col18a1,2.171893835067749,9.770803444553167e-05,4.498748239711858e-05,0.0001164423520094715,2.487153802246558e-06
1716,droplet,3m,18m,female,Marrow,nan,monocyte,Cebpz,2.1706457138061523,9.303521073888987e-05,4.286061448510736e-05,0.00012247214908711612,4.1728426194258126e-06
1717,droplet,3m,18m,female,Spleen,nan,T cell,Smap1,2.169909715652466,6.491465319413692e-05,0.0001408589305356145,0.00022227583394851536,6.457967162684921e-09
1718,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Imp3,2.169769525527954,0.00010390936949988827,4.788958904100582e-05,0.00011434406042098999,4.2295950566516144e-08
1719,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Ddx27,2.1695830821990967,9.537120058666915e-05,4.395830910652876e-05,0.00011127096513519064,2.276585823570424e-06
1720,droplet,3m,18m,female,Mammary_Gland,nan,luminal epithelial cell of mammary gland,Aen,2.1687099933624268,5.420390152721666e-05,2.499361289665103e-05,7.434215513058007e-05,7.292786708459813e-08
1721,droplet,3m,18m,female,Mammary_Gland,nan,stromal cell,Anpep,2.1682565212249756,4.732067827717401e-05,0.0001026033642119728,0.00017233721155207604,6.450186335003615e-06
1722,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Ppp1r15a,2.1681149005889893,9.47326552704908e-05,0.00020539129036478698,0.000301150867016986,1.9862829007434606e-07
1723,droplet,3m,18m,female,Marrow,nan,naive T cell,Ctage5,2.1675405502319336,7.699670823058113e-05,3.5522614780347794e-05,5.610515654552728e-05,9.663597452054768e-07
1724,droplet,3m,18m,female,Marrow,nan,megakaryocyte-erythroid progenitor cell,Syne1,2.167241096496582,0.00017171562649309635,7.923236262286082e-05,0.00010180249228142202,2.175559724868279e-09
1725,droplet,3m,18m,female,Marrow,nan,promonocyte,Wasf2,2.1670024394989014,0.00010801340249599889,4.984461338608526e-05,8.212907414417714e-05,3.38147367579294e-12
1726,droplet,3m,18m,female,Mammary_Gland,nan,T cell,Lbh,2.1664044857025146,5.5869979405542836e-05,0.00012103697372367606,0.0001991838653339073,1.685849374323638e-06
1727,droplet,3m,18m,female,Mammary_Gland,nan,B cell,Rps28,2.16605281829834,0.003967699129134417,0.00859424564987421,0.002368447370827198,4.157207438882489e-174
1728,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Dgat1,2.1657276153564453,3.122547423117794e-05,6.762587145203725e-05,0.00011766271200031042,2.3844958997989193e-08
1729,droplet,3m,18m,female,Marrow,nan,megakaryocyte-erythroid progenitor cell,Neat1,2.1654701232910156,0.00015741059905849397,7.269118941621855e-05,0.00012116746074752882,6.747820015931219e-06
1730,droplet,3m,18m,male,Kidney,nan,lymphocyte,Rps18,2.1635193824768066,0.005151711404323578,0.0023811717983335257,0.0024076602421700954,1.032841413985887e-06
1731,droplet,3m,18m,female,Mammary_Gland,nan,endothelial cell,Tnfrsf12a,2.1634936332702637,0.0004882263019680977,0.00022566568804904819,0.0005250750109553337,1.5469050823500389e-06
1732,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Ak2,2.1626594066619873,0.0001158262966782786,5.355734538170509e-05,0.00013092573499307036,4.173211349113133e-09
1733,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Phlda3,2.1622626781463623,0.0003562271303962916,0.00016474738367833197,0.00030234819860197604,1.3550270746707998e-18
1734,droplet,3m,18m,female,Mammary_Gland,nan,luminal epithelial cell of mammary gland,Plekhg3,2.1621575355529785,8.826037083053961e-05,4.082050872966647e-05,0.00010068800474982709,3.657502084663497e-13
1735,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Pkn2,2.1598570346832275,7.950414146762341e-05,3.680990994325839e-05,0.00013403690536506474,4.780558234331796e-07
1736,droplet,3m,18m,female,Spleen,nan,B cell,Ahnak,2.1594722270965576,2.3514910935773514e-05,5.0779803132172674e-05,0.00016081036301329732,5.296542512710904e-13
1737,droplet,3m,18m,female,Marrow,nan,promonocyte,Kif11,2.159350872039795,0.00012211639841552824,5.655236236634664e-05,0.00012682841042988002,2.5818109688297064e-06
1738,droplet,3m,18m,female,Spleen,nan,B cell,Lgals1,2.157273530960083,4.490576247917488e-05,9.687401325209066e-05,0.0003208751732017845,4.627075430259158e-15
1739,droplet,3m,18m,female,Lung,nan,intermediate monocyte,Ubb,2.156355857849121,0.0011570424539968371,0.0005365730612538755,0.0003915721899829805,4.096487314956606e-06
1740,droplet,3m,18m,female,Heart_and_Aorta,nan,fibroblast of cardiac tissue,C1s,2.154919147491455,0.0001494411553721875,0.0003220336220692843,0.00030471544596366584,2.305447297014877e-10
1741,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Rps12,2.1542303562164307,0.002591897966340184,0.0012031665537506342,0.0019589492585510015,4.365024676699835e-59
1742,droplet,3m,18m,female,Mammary_Gland,nan,luminal epithelial cell of mammary gland,Abhd16a,2.154160737991333,4.0590599382994696e-05,8.743867510929704e-05,0.00012201801291666925,2.4660579890240067e-16
1743,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Cdk12,2.1536808013916016,6.401220889529213e-05,2.9722234103246592e-05,0.00010518571798456833,2.0584173312933207e-07
1744,droplet,3m,18m,female,Mammary_Gland,nan,stromal cell,Tnfrsf12a,2.153625726699829,0.0009090322419069707,0.0004220938717480749,0.0007548471330665052,3.292753104407114e-33
1745,droplet,3m,18m,female,Spleen,nan,B cell,Jun,2.1504979133605957,8.44596725073643e-05,0.00018163034110330045,0.0003187306865584105,7.471407079992351e-56
1746,droplet,3m,18m,female,Marrow,nan,hematopoietic precursor cell,Mycbp2,2.1500144004821777,0.0001578281808178872,7.34079658286646e-05,0.00015794656064826995,5.720881250830254e-07
1747,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Tmbim1,2.149646520614624,0.00010166462016059086,4.729364445665851e-05,0.00012479015276767313,1.01117924445997e-06
1748,droplet,3m,18m,female,Mammary_Gland,nan,stromal cell,Tpt1,2.1470084190368652,0.005982880014926195,0.0027866121381521225,0.0020964620634913445,1.849582124722013e-234
1749,droplet,3m,18m,female,Marrow,nan,hematopoietic precursor cell,Lsm7,2.1464157104492188,0.00010288406338077039,0.00022083197836764157,0.00020236082491464913,4.930305233223234e-09
1750,droplet,3m,18m,female,Marrow,nan,promonocyte,Prpf4b,2.1460752487182617,8.59322608448565e-05,4.004158836323768e-05,6.907295028213412e-05,1.8277954481554675e-09
1751,droplet,3m,18m,female,Mammary_Gland,nan,endothelial cell,H2-Q4,2.1456167697906494,0.000764956814236939,0.00035652072983793914,0.0006380297709256411,1.1723144696449731e-12
1752,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Bclaf1,2.1437792778015137,0.00011294932482996956,5.26870098838117e-05,0.00014453780022449791,7.905159958768632e-15
1753,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Cxcl14,2.1432390213012695,0.002935589523985982,0.0062916697934269905,0.003919428680092096,9.379504351202963e-54
