,Dataset,Start age,End age,sex,tissue,subtissue,Gene,dExpression,Expression at start age,Expression at end age,Max expression std. dev,Confidence (p-value)
6063,facs,3m,18m,male,Marrow,KLS,Prkacb,2.483048677444458,6.575056613655761e-05,2.6479772714083083e-05,0.00012207869440317154,8.468029701493796e-10
6064,facs,3m,18m,male,Large_Intestine,Distal,Arglu1,2.4828150272369385,2.4810689865262248e-05,6.160035991342738e-05,7.266231841640547e-05,5.788264731708181e-20
6065,facs,3m,18m,male,Large_Intestine,Proximal,Mrpl17,2.4827017784118652,5.9159650845685974e-05,0.00014687576913274825,0.00020354159642010927,1.6258205888367776e-19
6066,facs,3m,18m,male,Tongue,nan,Clock,2.482542037963867,4.861745037487708e-05,1.9583734683692455e-05,7.11843094904907e-05,3.588833791525801e-11
6067,facs,3m,18m,female,Marrow,KLS,Mkln1,2.482189416885376,1.9427914594416507e-05,4.822377013624646e-05,7.75932494434528e-05,1.3668881942137853e-08
6068,facs,3m,18m,male,Tongue,nan,Pja2,2.4818263053894043,5.259360477793962e-05,2.1191492123762146e-05,8.790861465968192e-05,8.488366457951509e-07
6069,facs,3m,18m,female,Heart,RA,D4Wsu53e,2.481545925140381,0.0005051782936789095,0.0002035740326391533,0.0005728410324081779,2.3794711623805033e-28
6070,facs,3m,18m,female,Heart,LA,Akap12,2.48138689994812,0.00029351102421060205,0.00011828506831079721,0.0004334819095674902,8.741214715875404e-14
6071,facs,3m,18m,male,SCAT,Fat,Osbpl9,2.481248378753662,0.00012405775487422943,4.99981215398293e-05,0.00022589080617763102,2.193638105162822e-09
6072,facs,3m,18m,male,Trachea,nan,Aff4,2.481172561645508,0.00015054337563924491,6.067428694223054e-05,0.00021000279230065644,2.610692882293406e-07
6073,facs,3m,18m,female,Mammary_Gland,Mammary_Gland,Pdcd5,2.481044054031372,7.351597014348954e-05,2.9631060897372663e-05,7.600038225064054e-05,2.055119920424366e-42
6074,facs,3m,18m,male,Trachea,nan,C1ra,2.480226755142212,0.000300693471217528,0.00012123628403060138,0.0004368411609902978,2.721745120831423e-09
6075,facs,3m,18m,male,Marrow,B-cells,Cat,2.4800212383270264,0.00022904288198333234,9.23552070162259e-05,0.0004548501456156373,1.785694825789375e-08
6076,facs,3m,18m,female,SCAT,Fat,Tpst1,2.4797308444976807,0.0002768977137748152,0.00011166441981913522,0.0005104349693283439,7.191029897610421e-11
6077,facs,3m,18m,female,Heart,LA,Rtp4,2.4795243740081787,9.317374497186393e-05,0.00023102656996343285,0.0004060477076563984,1.5301342266255434e-06
6078,facs,3m,18m,male,Bladder,nan,Ext1,2.4793899059295654,3.126835872535594e-05,1.2611310921784025e-05,5.2952655096305534e-05,7.395982728665963e-07
6079,facs,3m,18m,male,Marrow,KLS,Ftsjd2,2.4793848991394043,4.518971763900481e-05,1.8226179236080498e-05,9.4887480372563e-05,1.4986384287908937e-06
6080,facs,3m,18m,female,Marrow,KLS,Ndufb4,2.4792752265930176,3.703820766531862e-05,1.4939126231183764e-05,3.699685839819722e-05,5.460506598039865e-22
6081,facs,3m,18m,female,Bladder,nan,Cox7b,2.4789462089538574,6.828954064985737e-05,2.7547808713279665e-05,5.242794577497989e-05,1.267064246449482e-25
6082,facs,3m,18m,male,MAT,Fat,Loxl2,2.4789390563964844,0.00015771588368806988,6.362233398249373e-05,0.0002402125537628308,1.4116244353834925e-12
6083,facs,3m,18m,male,Heart,RA,Amfr,2.4784553050994873,0.00013692704669665545,5.5246931879082695e-05,0.0002461067633703351,8.50111791828544e-06
6084,facs,3m,18m,female,Marrow,KLS,Serp1,2.478390693664551,8.115270611597225e-05,0.00020112810307182372,0.00023345105000771582,4.380031303113154e-22
6085,facs,3m,18m,female,Marrow,KLS,Hcfc1,2.477572202682495,3.817991091636941e-05,9.459348802920431e-05,0.00017716748698148876,6.196583759150044e-07
6086,facs,3m,18m,female,Bladder,nan,Mrpl33,2.47752046585083,5.578083801083267e-05,2.2514781448990107e-05,5.5803273426136e-05,1.3637495594621493e-14
6087,facs,3m,18m,female,Large_Intestine,Proximal,Sdhc,2.477424144744873,0.00012072552635800093,0.0002990883367601782,0.0004247480828780681,5.519295679557245e-20
6088,facs,3m,18m,male,Marrow,Granulocytes,Ddx3x,2.476787567138672,0.00011879009252879769,4.7961359086912125e-05,0.00018819603428710252,5.836663138089972e-11
6089,facs,3m,18m,female,Tongue,nan,Rpl13a,2.476590394973755,0.0006642409134656191,0.001645052689127624,0.0008825546246953309,8.53655707839184e-137
6090,facs,3m,18m,male,Large_Intestine,Distal,Prrg2,2.4765634536743164,2.0643665266106836e-05,5.1125349273206666e-05,8.511108899256214e-05,3.284548084342205e-08
6091,facs,3m,18m,male,Spleen,nan,Foxo1,2.476480007171631,0.0004061702056787908,0.0001640111004235223,0.0006475954432971776,6.971456962478993e-17
6092,facs,3m,18m,male,Marrow,B-cells,Vbp1,2.476191759109497,0.00012497027637436986,5.04687377542723e-05,0.00023525259166490287,1.2759166379783927e-09
6093,facs,3m,18m,male,Spleen,nan,Rod1,2.475830554962158,0.00019390619127079844,7.831965194782242e-05,0.0004055697936564684,9.140440913375236e-08
6094,facs,3m,18m,female,Bladder,nan,Pef1,2.4757347106933594,0.00010949664283543825,4.422793790581636e-05,0.00015350642206612974,4.15846993009328e-06
6095,facs,3m,18m,female,Mammary_Gland,Mammary_Gland,Ptpla,2.4755940437316895,4.844206341658719e-05,1.9567853087210096e-05,8.173011883627623e-05,1.822909169881511e-19
6096,facs,3m,18m,female,Large_Intestine,Distal,Rqcd1,2.47531795501709,0.00010409633250674233,4.205372169963084e-05,0.00019795088155660778,2.4383114818000336e-07
6097,facs,3m,18m,male,MAT,Fat,Foxo1,2.47520112991333,0.00021072787058074027,8.513565262546763e-05,0.0003130042750854045,6.772081252996997e-07
6098,facs,3m,18m,male,Tongue,nan,Snap23,2.474794626235962,4.170254396740347e-05,1.6850908650667407e-05,6.577694148290902e-05,7.711039921547728e-06
6099,facs,3m,18m,female,Lung,EPCAM,Lrp10,2.4742698669433594,9.344357385998592e-05,0.00023120462719816715,0.0003020880976691842,2.322329733719224e-09
6100,facs,3m,18m,female,Mammary_Gland,Mammary_Gland,Jmjd1c,2.474116802215576,0.00013703068543691188,0.0003390299098100513,0.0004061817307956517,2.6108971651850447e-28
6101,facs,3m,18m,male,Trachea,nan,Qk,2.474069118499756,0.00010742196900537238,4.341914609540254e-05,0.00017773587023839355,9.178308844625817e-06
6102,facs,3m,18m,male,Tongue,nan,Ryk,2.473679780960083,7.483313675038517e-05,3.0251747375587e-05,9.333830530522391e-05,1.3752842818646867e-17
6103,facs,3m,18m,female,Bladder,nan,Mtpn,2.473422050476074,5.40469482075423e-05,0.00013368090731091797,0.00015214532322715968,4.4709353144228916e-08
6104,facs,3m,18m,male,Tongue,nan,Tiam1,2.473243236541748,4.277309562894516e-05,1.7294332792516798e-05,6.477194256149232e-05,2.0296711190899457e-07
6105,facs,3m,18m,male,Large_Intestine,Proximal,Tmem160,2.4732370376586914,4.500441355048679e-05,0.00011130658094771206,0.00019634090131148696,2.954110481556732e-11
6106,facs,3m,18m,female,Heart,RV,Atp6ap1,2.4727790355682373,0.0007160052191466093,0.0002895548823289573,0.000710143765900284,2.5844507071572387e-16
6107,facs,3m,18m,female,Marrow,KLS,Dhx30,2.472773551940918,1.6853857232490554e-05,4.167577571934089e-05,7.040015771053731e-05,1.740487907523455e-06
6108,facs,3m,18m,male,Marrow,KLS,Atp2a2,2.4726932048797607,3.7817866541445255e-05,1.5294199329218827e-05,6.863010639790446e-05,2.9751848821340034e-09
6109,facs,3m,18m,male,Large_Intestine,Proximal,Ccdc56,2.471972942352295,0.00010814495180966333,0.00026733140111900866,0.00042974911048077047,1.2176444450262892e-14
6110,facs,3m,18m,male,Bladder,nan,Egr1,2.4717512130737305,0.0017027087742462754,0.000688867352437228,0.0016326728509739041,6.560957887161582e-42
6111,facs,3m,18m,male,Trachea,nan,Aplp2,2.47163462638855,0.0005951751372776926,0.00024080222647171468,0.0006380092818289995,3.7303559926653136e-12
6112,facs,3m,18m,male,Marrow,Granulocytes,Zfp207,2.47108793258667,0.00010136985656572506,4.102235834579915e-05,0.0001646500895731151,4.381380933265263e-10
6113,facs,3m,18m,male,Bladder,nan,Rev3l,2.4710237979888916,5.1019538659602404e-05,2.0647123164962977e-05,8.671558316564187e-05,5.3977210620480435e-08
6114,facs,3m,18m,male,Tongue,nan,Ppp6r3,2.470947265625,5.263276761979796e-05,2.1300642401911318e-05,7.829459354979917e-05,1.7727777406964977e-08
6115,facs,3m,18m,female,Heart,RA,Serpine2,2.4705421924591064,0.0003968473756685853,0.00016063169459812343,0.000590459443628788,1.204177959570654e-12
6116,facs,3m,18m,female,Marrow,KLS,Romo1,2.470482110977173,6.978000601520762e-05,2.824549846991431e-05,6.583071808563545e-05,7.445075428981178e-29
6117,facs,3m,18m,male,Tongue,nan,2310044H10Rik,2.4701337814331055,7.806024950696155e-05,0.00019281926506664604,0.0002522337017580867,1.1600045128611413e-10
6118,facs,3m,18m,female,Pancreas,Endocrine,Dync2li1,2.470043659210205,5.684253483195789e-05,2.3012764359009452e-05,8.572631486458704e-05,1.9713738079977664e-07
6119,facs,3m,18m,male,Heart,RA,Mxra8,2.469115734100342,0.0004667853354476392,0.00018904960597865283,0.0007198868552222848,3.745570645543129e-06
6120,facs,3m,18m,female,SCAT,Fat,Snx6,2.4690659046173096,0.00015384891594294459,6.231057341210544e-05,0.00034226838033646345,8.261446871284003e-07
6121,facs,3m,18m,female,Marrow,Granulocytes,Cox17,2.4679224491119385,7.141962123569101e-05,2.8939166440977715e-05,9.951565880328417e-05,2.5548093843094686e-09
6122,facs,3m,18m,female,Kidney,nan,Tmem176a,2.467898368835449,0.00033625715877860785,0.0008298485190607607,0.001140410895459354,3.7797361657195225e-06
6123,facs,3m,18m,male,Marrow,KLS,Cul4a,2.467421293258667,4.813232953893021e-05,1.950713703990914e-05,0.00010307548654964194,9.212136364267953e-07
6124,facs,3m,18m,female,Large_Intestine,Distal,Ssr1,2.467078685760498,0.0006836177781224251,0.00027709605637937784,0.0007772427634336054,1.2104760275258184e-31
6125,facs,3m,18m,female,Bladder,nan,Tsc22d2,2.4665215015411377,3.949008896597661e-05,9.740314999362454e-05,0.00011133661610074341,1.7022029833701717e-07
6126,facs,3m,18m,female,Mammary_Gland,Mammary_Gland,Pin4,2.4664506912231445,1.4148486116027925e-05,5.736374077969231e-06,2.323575063201133e-05,1.9944587613313097e-06
6127,facs,3m,18m,male,Marrow,Granulocytes,Rps12,2.466437578201294,9.075918205780908e-05,3.679767905850895e-05,0.00011203908070456237,3.353586862338246e-24
6128,facs,3m,18m,male,Spleen,nan,Adrm1,2.466219425201416,7.476753671653569e-05,0.00018439315317664295,0.00039976969128474593,6.267929798370018e-06
6129,facs,3m,18m,female,Marrow,KLS,Rpl36a,2.4661667346954346,0.00029350235126912594,0.0001190115581266582,0.0001887396356323734,1.5632457228926475e-73
6130,facs,3m,18m,male,Large_Intestine,Proximal,Ccdc101,2.466165542602539,4.302399611333385e-05,0.00010610430035740137,0.00018150337564293295,2.1898036939036483e-11
6131,facs,3m,18m,male,Marrow,KLS,Ndufa3,2.4660086631774902,3.5395773011259735e-05,1.4353465303429402e-05,2.767480691545643e-05,6.252320886584629e-40
6132,facs,3m,18m,male,Pancreas,Endocrine,Mll1,2.46590256690979,0.00014927815936971456,6.0536927776411176e-05,0.00018186934175901115,6.298701977874263e-15
6133,facs,3m,18m,male,Marrow,Granulocytes,Tram1,2.465742349624634,0.00011940821423195302,4.8426882131025195e-05,0.00016651036276016384,5.409241105200738e-13
6134,facs,3m,18m,male,MAT,Fat,Ltbp4,2.4655921459198,0.0005334378802217543,0.00021635285520460457,0.0006742755067534745,1.3090799002957232e-18
6135,facs,3m,18m,male,Pancreas,Endocrine,Stag2,2.4655752182006836,7.17257134965621e-05,2.9090862881275825e-05,0.00011529555195011199,9.394417235460709e-08
6136,facs,3m,18m,female,Mammary_Gland,Mammary_Gland,Zbtb1,2.4651296138763428,3.425211616558954e-05,8.443590922979638e-05,0.00017152926011476666,2.999258746075423e-07
6137,facs,3m,18m,male,Large_Intestine,Distal,Lrrc8a,2.464939594268799,2.8376007321639918e-05,6.994514842517674e-05,9.014004172058776e-05,1.7839005026993395e-13
6138,facs,3m,18m,male,Pancreas,Endocrine,Robo2,2.464522123336792,9.237924678018317e-05,3.748363451450132e-05,0.00014239622396416962,6.5616928313201045e-09
6139,facs,3m,18m,female,Heart,LA,Skp1a,2.4642601013183594,0.00032491094316355884,0.0001318492868449539,0.0004500487120822072,1.2196094055438965e-21
6140,facs,3m,18m,female,Heart,RV,D4Wsu53e,2.46345591545105,0.0005172322853468359,0.00020996206148993224,0.0004841795307584107,1.0258924614807129e-17
6141,facs,3m,18m,male,Trachea,nan,Rpn1,2.4633960723876953,0.00016824847261887044,6.829939957242459e-05,0.00023759983014315367,7.929173345090933e-14
6142,facs,3m,18m,female,Marrow,KLS,Mrps21,2.4633092880249023,6.259990914259106e-05,2.5412929971935228e-05,7.096725312294438e-05,1.318862725876957e-20
6143,facs,3m,18m,male,Pancreas,Endocrine,Ssr1,2.4633047580718994,0.00013171628233976662,0.0003244573308620602,0.00022194907069206238,2.692874431366564e-34
6144,facs,3m,18m,male,Large_Intestine,Proximal,Ifi35,2.463273286819458,3.211106741218828e-05,7.909833220764995e-05,0.00016860853065736592,4.533922537012579e-06
6145,facs,3m,18m,female,Bladder,nan,Ptrf,2.463131904602051,0.0008238997543230653,0.00033449273905716836,0.0008846279233694077,7.768617001477342e-15
6146,facs,3m,18m,female,Marrow,KLS,Cox6c,2.462826728820801,0.00021258127526380122,8.631597302155569e-05,0.00014498208474833518,2.2637053257284893e-65
6147,facs,3m,18m,male,Large_Intestine,Proximal,Rfwd2,2.4622385501861572,2.8172349630040117e-05,1.1441761671449058e-05,6.0242640756769106e-05,9.523644327907291e-08
6148,facs,3m,18m,male,SCAT,Fat,Mtap4,2.462164878845215,0.00010128512076335028,4.113661270821467e-05,0.00020161320571787655,1.150818627132803e-07
6149,facs,3m,18m,female,Marrow,Granulocytes,Rps14,2.4621002674102783,0.0005354370805434883,0.00021747167920693755,0.0006041082669980824,2.854048781240731e-15
6150,facs,3m,18m,female,Large_Intestine,Proximal,Espn,2.4620931148529053,7.063967495923862e-05,0.00017392144945915788,0.00028610226581804454,1.823098110548839e-12
6151,facs,3m,18m,female,Lung,EPCAM,Zfp36,2.462047576904297,0.0006071284296922386,0.0014947790186852217,0.0020038785878568888,6.11836403381546e-10
6152,facs,3m,18m,female,Mammary_Gland,Mammary_Gland,Yars,2.462026596069336,7.688182085985318e-05,3.1227045838022605e-05,0.000129230014863424,1.930993971828367e-15
6153,facs,3m,18m,female,Mammary_Gland,Mammary_Gland,Mrpl50,2.461989164352417,3.882409509969875e-05,1.576939939695876e-05,6.618867337238044e-05,1.0098324125614094e-10
6154,facs,3m,18m,male,Spleen,nan,Man1a,2.461925983428955,0.0001358254812657833,5.517041790881194e-05,0.00031029657111503184,2.4026038843323505e-07
6155,facs,3m,18m,male,Large_Intestine,Distal,Tm9sf3,2.461419105529785,0.00025253286003135145,0.00010259645205223933,0.00029414004529826343,1.9338723044746243e-30
6156,facs,3m,18m,female,Marrow,KLS,Pdha1,2.4611058235168457,4.2548359488137066e-05,0.00010471601854078472,0.00013741622387897223,2.0970731532753786e-13
6157,facs,3m,18m,female,Bladder,nan,Golph3,2.461104393005371,6.71589223202318e-05,0.0001652851206017658,0.00017516996013000607,5.137899715451456e-10
6158,facs,3m,18m,male,Pancreas,Exocrine,Eef2,2.4610249996185303,0.0008808191050775349,0.0003579074109438807,0.0009882888989523053,3.576161143812017e-08
6159,facs,3m,18m,male,Marrow,Granulocytes,Gm1821,2.460919141769409,0.00010224834841210395,0.0002516249078325927,0.00020061570103280246,9.363821118963497e-68
6160,facs,3m,18m,male,Large_Intestine,Proximal,Ccdc124,2.4608635902404785,8.576903928769752e-05,0.00021106591157149523,0.00027317451895214617,4.170702088796414e-23
6161,facs,3m,18m,male,Large_Intestine,Distal,Lsm2,2.460785150527954,1.4804754755459726e-05,3.643132367869839e-05,6.0196645790711045e-05,1.9281997002559114e-08
6162,facs,3m,18m,male,Marrow,KLS,Eps15,2.4604973793029785,3.896428461303003e-05,1.5835936210351065e-05,8.059109677560627e-05,6.3234612473108325e-06
6163,facs,3m,18m,female,Spleen,nan,Scand1,2.4604761600494385,3.838811971945688e-05,9.445305477129295e-05,0.00010771655070129782,4.816658169169286e-14
6164,facs,3m,18m,male,GAT,Fat,Olfml3,2.4604008197784424,0.0009424093295820057,0.0003830307978205383,0.0019884505309164524,8.605192667935298e-07
6165,facs,3m,18m,male,Bladder,nan,Rps21,2.4599571228027344,9.186640818370506e-05,3.734471829375252e-05,6.616426253458485e-05,9.936850231559424e-81
6166,facs,3m,18m,female,Bladder,nan,Rpl41,2.459947347640991,0.0005753362202085555,0.00023388151021208614,0.0002505661395844072,1.822948629547332e-82
6167,facs,3m,18m,male,Large_Intestine,Distal,Spr,2.4597625732421875,7.134916813811287e-05,0.00017550200573168695,0.00020399197819642723,5.621491500830908e-23
6168,facs,3m,18m,male,Marrow,B-cells,Syk,2.459566116333008,0.0005875981296412647,0.00023890317243058234,0.0006741828983649611,1.4567219621988396e-24
6169,facs,3m,18m,female,Marrow,KLS,Rpl35,2.4595251083374023,0.0005628596409223974,0.0002288489049533382,0.0003411845536902547,1.0080243634843817e-86
6170,facs,3m,18m,male,Tongue,nan,Gnpat,2.4594674110412598,6.23974556219764e-05,2.5370309231220745e-05,9.161351044895127e-05,9.112465589099325e-09
6171,facs,3m,18m,male,Tongue,nan,Cops2,2.458775520324707,9.588516695657745e-05,3.899712100974284e-05,0.0001020621057250537,1.6680897076660044e-16
6172,facs,3m,18m,male,Tongue,nan,Dhx15,2.458768367767334,7.720687426626682e-05,3.140062835882418e-05,0.0001002036951831542,3.218979248715628e-14
6173,facs,3m,18m,female,Mammary_Gland,Mammary_Gland,1810006K21Rik,2.458751678466797,6.085715358494781e-05,2.4751238015596755e-05,6.172819848870859e-05,2.000014345076072e-46
6174,facs,3m,18m,female,Mammary_Gland,Mammary_Gland,Sertad1,2.4585049152374268,0.00019959629571530968,0.0004907084512524307,0.0004764757177326828,1.4484265948584099e-44
6175,facs,3m,18m,male,Trachea,nan,Rab7,2.4583542346954346,0.00015790037286933511,6.423011654987931e-05,0.0001480901992181316,3.088773793355786e-23
6176,facs,3m,18m,male,Large_Intestine,Distal,Afg3l2,2.458068609237671,8.91293166205287e-05,3.625989847932942e-05,0.00011943264689762145,8.493868765102375e-19
6177,facs,3m,18m,male,Spleen,nan,Eif3a,2.4575929641723633,0.0002518660912755877,0.00010248486796626821,0.0005212564719840884,1.7407862984675068e-10
6178,facs,3m,18m,male,Tongue,nan,Gapvd1,2.457282781600952,6.040911466698162e-05,2.458370363456197e-05,9.34454146772623e-05,4.75617730441116e-10
6179,facs,3m,18m,female,SCAT,Fat,Cd248,2.4569475650787354,0.0003753484634216875,0.0009222115040756762,0.0017361908685415983,1.3463345066826575e-06
6180,facs,3m,18m,male,Spleen,nan,Arhgef1,2.4569051265716553,0.00036823254777118564,0.0001498765777796507,0.0006037722923792899,2.347411698340653e-18
6181,facs,3m,18m,female,Large_Intestine,Proximal,Ugt1a1,2.456439971923828,8.22522779344581e-05,3.348434256622568e-05,0.00015520230226684362,2.316185320599528e-12
6182,facs,3m,18m,male,MAT,Fat,Ogn,2.456376314163208,0.0007958089117892087,0.00032397679751738906,0.001020590658299625,1.476035043026241e-19
6183,facs,3m,18m,male,Tongue,nan,Riok3,2.4558300971984863,5.182783570489846e-05,2.1103996914462186e-05,6.506268255179748e-05,2.736321435262164e-15
6184,facs,3m,18m,female,Tongue,nan,Anapc11,2.4554736614227295,1.9079618141404353e-05,4.684950545197353e-05,6.748922169208527e-05,4.761302163953092e-13
6185,facs,3m,18m,female,Marrow,KLS,Lrrc41,2.455435037612915,3.385131276445463e-05,8.311970304930583e-05,0.00014538872346747667,1.0673915473800684e-06
6186,facs,3m,18m,female,Large_Intestine,Proximal,Atp5g1,2.4552552700042725,0.0004480286443140358,0.0011000246740877628,0.0014107513707131147,4.79851647105694e-25
6187,facs,3m,18m,female,Mammary_Gland,Mammary_Gland,2010107E04Rik,2.454946756362915,6.904198380652815e-05,2.8123615265940316e-05,8.189347136067227e-05,4.298593156004026e-47
6188,facs,3m,18m,male,Marrow,KLS,Uhrf1,2.4547524452209473,0.00017902917170431465,7.293165981536731e-05,0.00029134241049177945,1.0201854786964148e-13
6189,facs,3m,18m,female,Marrow,Granulocytes,Slc25a5,2.4546914100646973,0.0008279189933091402,0.00033728027483448386,0.001024050870910287,4.221191126943174e-11
6190,facs,3m,18m,male,Marrow,KLS,Ip6k1,2.454646348953247,6.776962254662067e-05,2.760870847851038e-05,0.00014079279208090156,7.868524296558034e-06
6191,facs,3m,18m,male,Tongue,nan,Cav1,2.4544172286987305,0.00015243483358062804,6.210632272996008e-05,0.00021522353927139193,1.269313427569122e-14
6192,facs,3m,18m,female,Mammary_Gland,Mammary_Gland,Naa25,2.4539635181427,7.893837027950212e-05,3.216770346625708e-05,0.0001317527494393289,8.90320126382915e-14
6193,facs,3m,18m,male,Spleen,nan,Anapc11,2.453904151916504,3.0416227673413232e-05,7.463851216016337e-05,0.00014819380885455757,1.1869261176766093e-06
6194,facs,3m,18m,male,Large_Intestine,Proximal,Ppp4c,2.453585147857666,7.002570055192336e-05,0.00017181402654387057,0.0002106540196109563,4.62124142235581e-25
6195,facs,3m,18m,male,Spleen,nan,Cd79a,2.4533848762512207,0.002926306100562215,0.007179355248808861,0.005145312286913395,2.9960216795341032e-83
6196,facs,3m,18m,male,SCAT,Fat,Ftl1,2.4531702995300293,0.0036945368628948927,0.009063327684998512,0.01015432644635439,3.190257713649672e-25
6197,facs,3m,18m,female,Marrow,Granulocytes,Rps7,2.4531188011169434,0.00023702743055764586,9.662289085099474e-05,0.00030012326897121966,4.592785743541774e-11
6198,facs,3m,18m,female,Heart,RA,Tsc22d1,2.4530093669891357,0.0006085879285819829,0.0002480984840076417,0.0010690776398405433,1.090652761253323e-06
6199,facs,3m,18m,female,Mammary_Gland,Mammary_Gland,Med8,2.4528820514678955,5.275059083942324e-05,2.1505553377210163e-05,8.746777893975377e-05,2.596756087726441e-14
6200,facs,3m,18m,female,Large_Intestine,Distal,Jund,2.45284104347229,0.0002499342954251915,0.0006130490801297128,0.0007272297516465187,7.992024680456493e-23
6201,facs,3m,18m,female,Heart,LA,Dpm3,2.4527883529663086,3.608526094467379e-05,1.4711932635691483e-05,6.605283124372363e-05,6.960788465341012e-10
6202,facs,3m,18m,male,Tongue,nan,Rbbp6,2.4523837566375732,6.189153646118939e-05,2.523729381209705e-05,8.414057811023667e-05,1.1863269715674601e-13
6203,facs,3m,18m,male,Bladder,nan,Flii,2.4520325660705566,7.748251664452255e-05,3.1599302019458264e-05,8.932310447562486e-05,4.685188598492233e-17
6204,facs,3m,18m,female,Mammary_Gland,Mammary_Gland,6430527G18Rik,2.4518699645996094,3.255945921409875e-05,7.983155956026167e-05,0.00016166242130566388,1.074526069301419e-07
6205,facs,3m,18m,female,Mammary_Gland,Mammary_Gland,Irf1,2.4518425464630127,0.00012708758004009724,0.000311598734697327,0.0006705130799673498,6.9643324616078845e-06
6206,facs,3m,18m,male,Marrow,KLS,Tnpo3,2.4518115520477295,6.662281521130353e-05,2.717289316933602e-05,0.00012176315067335963,7.304598881430485e-12
6207,facs,3m,18m,male,SCAT,Fat,Rod1,2.451533317565918,0.00012048315693391487,4.914604141958989e-05,0.00024483114248141646,1.9022463276836902e-08
6208,facs,3m,18m,male,Large_Intestine,Proximal,Zdhhc13,2.451176166534424,3.79806624550838e-05,1.5494870240218006e-05,7.810501847416162e-05,5.64966085036254e-11
6209,facs,3m,18m,male,Spleen,nan,Wnk1,2.4503026008605957,0.0001925971737364307,7.860138430260122e-05,0.0004187350277788937,6.765982102916916e-09
6210,facs,3m,18m,male,Marrow,Granulocytes,Rpl32,2.4501867294311523,0.00016739605052862316,6.831971404608339e-05,0.00023547394084744155,2.049111133804622e-14
6211,facs,3m,18m,female,GAT,Fat,Pabpn1,2.4497733116149902,2.8020334866596386e-05,6.864347233204171e-05,9.304008563049138e-05,1.7927314455810577e-08
6212,facs,3m,18m,male,Tongue,nan,Epha1,2.4497623443603516,0.0001531593152321875,6.252007005969062e-05,0.00018135558639187366,5.097249383369993e-15
6213,facs,3m,18m,male,Tongue,nan,Cyfip1,2.4490928649902344,0.00017173188098240644,7.012060814304277e-05,0.00016144652909133583,4.5117626585809274e-30
6214,facs,3m,18m,male,Bladder,nan,Suv420h1,2.4489939212799072,2.986565050377976e-05,1.2195068848086521e-05,5.119272827869281e-05,9.992634972949588e-06
6215,facs,3m,18m,male,Diaphragm,Limb_Muscle,Csnk1a1,2.448355197906494,0.00034945845254696906,0.00014273192209657282,0.0004923478118143976,8.454757138847212e-07
6216,facs,3m,18m,male,Bladder,nan,Ak3,2.4483482837677,0.00012740332749672234,5.20364374096971e-05,0.000138073752168566,2.4104584184653766e-23
6217,facs,3m,18m,male,Tongue,nan,Ybx1,2.4482297897338867,0.00024309508444275707,0.000595152610912919,0.00042317024781368673,1.535064958361303e-43
6218,facs,3m,18m,male,Marrow,KLS,Fmnl1,2.447953939437866,3.5021592339035124e-05,1.43064744406729e-05,5.835010597365908e-05,2.9253265880041658e-08
6219,facs,3m,18m,female,Marrow,KLS,Ddx50,2.4478766918182373,2.6136567612411454e-05,6.397909601218998e-05,6.984255014685914e-05,1.0131087590945828e-17
6220,facs,3m,18m,male,Spleen,nan,Ppp1r11,2.447838068008423,7.530704169766977e-05,0.00018433944205753505,0.00033122635795734823,2.8632383777656056e-09
6221,facs,3m,18m,female,SCAT,Fat,Tcn2,2.447822332382202,0.000218412431422621,8.922724373405799e-05,0.0003912472166121006,3.70356101299384e-10
6222,facs,3m,18m,female,Mammary_Gland,Mammary_Gland,Gars,2.447685956954956,0.00011662525503197685,4.7647146857343614e-05,0.00017250320524908602,3.1650222888267416e-22
6223,facs,3m,18m,female,Heart,RV,B4galt1,2.4472804069519043,0.0002186340425396338,8.933755452744663e-05,0.00027590186800807714,1.1467134169588781e-09
6224,facs,3m,18m,female,Marrow,KLS,Ints9,2.4472391605377197,2.878787199733779e-05,7.045081292744726e-05,9.928943472914398e-05,3.256362390396673e-12
6225,facs,3m,18m,female,Heart,RV,Tmem176b,2.4472227096557617,0.0007161643006838858,0.0002926437009591609,0.0009245103574357927,1.5131773965168698e-06
6226,facs,3m,18m,male,Spleen,nan,Brd2,2.4471235275268555,0.00032815965823829174,0.00013410016254056245,0.0007976694032549858,5.550887574859537e-07
6227,facs,3m,18m,female,Trachea,nan,Mgp,2.4470484256744385,0.012731224298477173,0.005202685948461294,0.015866898000240326,5.0749746771980254e-14
6228,facs,3m,18m,male,SCAT,Fat,Sec61a1,2.4466519355773926,0.0002612971584312618,0.00010679784463718534,0.0003094947605859488,6.6696905335262725e-31
6229,facs,3m,18m,female,Tongue,nan,Hk2,2.446457624435425,0.0001849554682848975,7.560133963124827e-05,0.0002926028682850301,4.5961694776434525e-07
6230,facs,3m,18m,male,Marrow,B-cells,Tsc22d4,2.4464399814605713,5.15451974933967e-05,0.00012610222620423883,0.0002455599023960531,1.4386209159798553e-08
6231,facs,3m,18m,female,Bladder,nan,Atp5g1,2.4464333057403564,0.00014796799223404378,6.048314753570594e-05,0.00010791608656290919,1.3827384243864192e-27
6232,facs,3m,18m,male,GAT,Fat,Pigt,2.446141004562378,7.179597741924226e-05,2.9350709155551158e-05,0.00011831807205453515,4.495372391081799e-09
