,dataset,start_age,end_age,sex,tissue,subtissue,gene,fold_change_log2,expression_at_start_age,expression_at_end_age,expression_max_std_dev,p_value
13856,facs,3m,24m,male,Marrow,KLS,Sp1,-1.1271147727966309,3.7808837078046054e-05,1.7310034309048206e-05,7.875773007981479e-05,9.907038161043858e-06
13857,facs,3m,24m,male,Marrow,KLS,Zmat5,1.1269783973693848,3.4966662497026846e-05,7.636748341610655e-05,0.00013826851500198245,8.519823451567148e-15
13858,facs,3m,24m,male,Large_Intestine,Proximal,Mrpl17,1.1269367933273315,5.9159650845685974e-05,0.00012920144945383072,0.0001794611889636144,7.684822532607483e-27
13859,facs,3m,24m,male,Skin,Anagen,Irf6,-1.1269326210021973,0.00016478596080560237,7.545355038018897e-05,0.0002490819606464356,1.5568081303617823e-06
13860,facs,3m,24m,male,Marrow,KLS,Yme1l1,-1.1267359256744385,0.00010740097059169784,4.918434569844976e-05,0.0001478539197705686,2.3556511706421365e-21
13861,facs,3m,24m,male,Large_Intestine,Proximal,Slc9a2,-1.1266158819198608,6.588971882592887e-05,3.0176748623489402e-05,0.00014362999354489148,1.4806863936310623e-07
13862,facs,3m,24m,male,Diaphragm,Limb_Muscle,Rps8,1.126587152481079,0.00044977167272008955,0.000982038676738739,0.0015601783525198698,8.102763378608764e-13
13863,facs,3m,24m,male,Diaphragm,Limb_Muscle,Hsp90aa1,1.1265546083450317,0.0011419495567679405,0.0024932948872447014,0.0037708475720137358,5.024547415913797e-13
13864,facs,3m,24m,male,Marrow,KLS,Ddrgk1,1.1265376806259155,6.629437120864168e-05,0.000144743244163692,0.00018636339518707246,4.716641026381954e-32
13865,facs,3m,24m,male,Large_Intestine,Proximal,Gmds,1.1263128519058228,0.00025526099489070475,0.000557235034648329,0.0007501656655222178,2.6314266625357634e-29
13866,facs,3m,24m,male,Heart,RA,Cyba,1.126310110092163,0.0002547093608882278,0.0005560297868214548,0.0009086137870326638,5.190265400186598e-16
13867,facs,3m,24m,male,Tongue,nan,Kctd10,-1.126264214515686,4.359690865385346e-05,1.9971759684267454e-05,7.04033809597604e-05,2.2108504196779205e-11
13868,facs,3m,24m,male,Tongue,nan,Lpcat2,-1.1261711120605469,5.304996739141643e-05,2.4303777536260895e-05,7.93539293226786e-05,1.2846362494893718e-14
13869,facs,3m,24m,male,Heart,LA,Ube2v1,1.126103401184082,4.617082959157415e-05,0.00010077634215122089,0.00017253316764254123,2.5223240448558746e-14
13870,facs,3m,24m,male,Brain_Myeloid,Cerebellum,Rps27,1.125922679901123,3.38470890710596e-05,7.386825018329546e-05,0.00011509023897815496,1.1021600408275323e-16
13871,facs,3m,24m,male,Large_Intestine,Proximal,Sec61b,1.1259185075759888,7.614665082655847e-05,0.0001661827991483733,0.00027309134020470083,1.9545740127055963e-21
13872,facs,3m,24m,male,Marrow,KLS,Emd,1.1258896589279175,8.583604358136654e-05,0.0001873252185760066,0.0002478053793311119,4.8603784074190457e-32
13873,facs,3m,24m,male,Marrow,B-cells,B3gnt2,-1.1258821487426758,0.0003194092132616788,0.00014636025298386812,0.000520224857609719,5.87517321648105e-11
13874,facs,3m,24m,male,Marrow,KLS,Mcm7,-1.1258033514022827,0.00040185751277022064,0.0001841499179136008,0.00041482888627797365,2.128156763838611e-40
13875,facs,3m,24m,male,Bladder,nan,Vsig2,1.1256155967712402,0.000275117956334725,0.0006002925802022219,0.0005436201463453472,1.0085916435291076e-22
13876,facs,3m,24m,male,Bladder,nan,Gtf2a1,-1.1255605220794678,5.9783673350466415e-05,2.7400286853662692e-05,9.311655594501644e-05,2.2776463406348476e-10
13877,facs,3m,24m,male,SCAT,Fat,Fkbp9,-1.125490665435791,0.00025287317112088203,0.00011590342910494655,0.0003702330286614597,2.600129252597198e-13
13878,facs,3m,24m,male,Marrow,KLS,Ogfr,-1.1254868507385254,9.605959348846227e-05,4.402865670272149e-05,0.00013706677418667823,5.88898878754572e-16
13879,facs,3m,24m,male,Large_Intestine,Proximal,Dom3z,1.1254616975784302,2.161504926334601e-05,4.71578496217262e-05,0.00010835810826392844,9.325989561160259e-07
13880,facs,3m,24m,male,Tongue,nan,Celsr1,-1.1253461837768555,9.69835018622689e-05,4.445646482054144e-05,9.688568388810381e-05,8.339851579289253e-42
13881,facs,3m,24m,male,Bladder,nan,Ddx1,-1.1252851486206055,6.625255628023297e-05,3.0370925742317922e-05,7.989633741090074e-05,1.432125338412913e-14
13882,facs,3m,24m,male,Pancreas,Endocrine,H47,1.1252803802490234,9.794619109015912e-05,0.00021366369037423283,0.000306603848002851,7.512518910808915e-13
13883,facs,3m,24m,male,Bladder,nan,Smox,1.1251821517944336,6.443927122745663e-05,0.0001405607908964157,0.00018279104551766068,5.045876356037174e-10
13884,facs,3m,24m,male,GAT,Fat,Idh1,-1.125152587890625,0.00014388868294190615,6.59662764519453e-05,0.00022504509252030402,1.8526905691212264e-12
13885,facs,3m,24m,male,Marrow,KLS,Cltb,1.1251487731933594,3.404426388442516e-05,7.425872172461823e-05,0.00014418030332308263,5.2034946306563175e-12
13886,facs,3m,24m,male,Marrow,KLS,Arpc3,1.1251044273376465,0.00026239617727696896,0.0005723315407522023,0.0004399652825668454,1.4327687563596979e-105
13887,facs,3m,24m,male,Marrow,KLS,Pdzk1ip1,1.1250402927398682,7.179782551247627e-05,0.00015659653581678867,0.00033219726174138486,3.841867687136394e-10
13888,facs,3m,24m,male,Limb_Muscle,ForelimbandHindlimb,Cct3,-1.1250180006027222,0.00033245293889194727,0.00015242844528984278,0.000572876597288996,4.765839735123406e-06
13889,facs,3m,24m,male,GAT,Fat,Stt3b,-1.1249951124191284,9.853570372797549e-05,4.517897104960866e-05,0.00020458096696529537,5.839490945756769e-06
13890,facs,3m,24m,male,Large_Intestine,Proximal,Serhl,1.1249473094940186,5.382424933486618e-05,0.00011738723696907982,0.00019379999139346182,8.854067688061352e-18
13891,facs,3m,24m,male,Tongue,nan,Fam83h,-1.1248809099197388,0.00010296441905666143,4.721329241874628e-05,0.00012506538769230247,7.402175851929342e-25
13892,facs,3m,24m,male,Marrow,KLS,Abcf3,-1.1248319149017334,4.924024688079953e-05,2.2579382857657038e-05,0.00010559063230175525,9.383004765461319e-06
13893,facs,3m,24m,male,Trachea,nan,Tcp11l2,-1.1247286796569824,0.00019742951553780586,9.0538858785294e-05,0.0003236459451727569,6.956692960047157e-10
13894,facs,3m,24m,male,Skin,Anagen,Dusp1,-1.1245098114013672,0.005092320963740349,0.0023356329184025526,0.0043100290931761265,1.0271007805504263e-37
13895,facs,3m,24m,male,Pancreas,Endocrine,Matr3,-1.1244800090789795,0.00015631690621376038,7.16974536771886e-05,0.00018721351807471365,2.955622282910532e-11
13896,facs,3m,24m,male,Marrow,B-cells,Ppp2ca,-1.1243432760238647,0.0005367776029743254,0.0002462256816215813,0.0006406332249753177,1.0398802039432166e-23
13897,facs,3m,24m,male,Tongue,nan,Pik3r1,-1.1242846250534058,4.450268534128554e-05,2.0414690879988484e-05,8.880600216798484e-05,1.719576020628501e-07
13898,facs,3m,24m,male,GAT,Fat,Galnt1,-1.1242610216140747,5.828452776768245e-05,2.6737263397080824e-05,0.00010940038919216022,2.8209687958917925e-06
13899,facs,3m,24m,male,Bladder,nan,Kpna4,1.1239242553710938,3.795215889113024e-05,8.271254046121612e-05,9.842057625064626e-05,5.532995362178037e-13
13900,facs,3m,24m,male,Marrow,KLS,Sdf2l1,1.123854398727417,8.313258149428293e-05,0.00018116952560376376,0.0002691717236302793,1.4472994339162955e-21
13901,facs,3m,24m,male,Brain_Myeloid,Striatum,Rpl4,1.1236140727996826,0.0003914539993274957,0.0008529474143870175,0.0009673826862126589,9.033377877895014e-32
13902,facs,3m,24m,male,Tongue,nan,Zfp148,-1.1235696077346802,5.461379623739049e-05,2.5065373847610317e-05,7.972047751536593e-05,4.145746719442018e-15
13903,facs,3m,24m,male,Tongue,nan,Odf2,-1.1234334707260132,3.89441593142692e-05,1.787537257769145e-05,6.594382284674793e-05,4.240863826335164e-10
13904,facs,3m,24m,male,Bladder,nan,Fdps,1.1234240531921387,6.191563443280756e-05,0.0001348915247945115,0.0002146344049833715,4.400745775779589e-06
13905,facs,3m,24m,male,Tongue,nan,Ndufa3,-1.1233623027801514,2.2472031560027972e-05,1.0315174222341739e-05,1.9031756892218255e-05,2.1015959566062523e-16
13906,facs,3m,24m,male,Marrow,KLS,Ppp1r11,1.123326063156128,4.1035935282707214e-05,8.939622057368979e-05,0.00014227193605620414,1.3314634820646832e-19
13907,facs,3m,24m,male,Heart,RV,Rnasek,-1.1232707500457764,0.00015236357285175472,6.994279101490974e-05,0.00020211700757499784,6.434673951303111e-07
13908,facs,3m,24m,male,Marrow,KLS,Cdv3,-1.1230759620666504,0.00025588172138668597,0.00011747886310331523,0.00027339212829247117,1.4443507201002428e-36
13909,facs,3m,24m,male,Tongue,nan,Grhl2,-1.1229957342147827,5.10727331857197e-05,2.3449503714800812e-05,8.148880442604423e-05,4.1278212113063e-13
13910,facs,3m,24m,male,Skin,Anagen,Gpsm2,-1.122951865196228,0.00016394500562455505,7.527590787503868e-05,0.00025878590531647205,3.111464694988629e-07
13911,facs,3m,24m,male,Tongue,nan,Smarcc1,-1.1229071617126465,0.0001199025209643878,5.5055355915101245e-05,0.00012969145609531552,8.47012481316174e-33
13912,facs,3m,24m,male,Marrow,KLS,Ogdh,-1.1228976249694824,0.00015190710837487131,6.975128781050444e-05,0.00017478445079177618,1.8482457521515393e-24
13913,facs,3m,24m,male,Tongue,nan,Syap1,-1.122873306274414,2.6337291274103336e-05,1.2093515579181258e-05,4.088600690010935e-05,1.0437431413999987e-08
13914,facs,3m,24m,male,Large_Intestine,Proximal,Npm3,1.1228609085083008,2.4885006496333517e-05,5.4194173571886495e-05,0.00010667863534763455,2.344120451599931e-11
13915,facs,3m,24m,male,Large_Intestine,Proximal,Ech1,1.1225757598876953,0.0002858912048395723,0.0006224862299859524,0.0006181880016811192,1.8777011758358386e-56
13916,facs,3m,24m,male,Marrow,KLS,Me2,-1.1225556135177612,7.02913457644172e-05,3.228337664040737e-05,0.00012037090345984325,2.5399344919650634e-12
13917,facs,3m,24m,male,Large_Intestine,Proximal,Trappc6a,1.1223649978637695,7.425776129821315e-05,0.00016166178102139384,0.0002199609880335629,1.585739932189216e-30
13918,facs,3m,24m,male,Liver,Hepatocytes,Rpn2,1.1223437786102295,0.00010839345486601815,0.0002359729551244527,0.00022107835684437305,3.050327297769639e-08
13919,facs,3m,24m,male,Heart,LA,Abca8a,-1.1222813129425049,0.0002466654987074435,0.00011330995766911656,0.000384924205718562,2.2470473872021346e-07
13920,facs,3m,24m,male,Pancreas,Endocrine,Fam183b,-1.122180461883545,8.55631660670042e-05,3.930762977688573e-05,8.860097295837477e-05,5.686230737326398e-19
13921,facs,3m,24m,male,Large_Intestine,Proximal,Prdx1,1.1221344470977783,0.0003720095264725387,0.0008097485988400877,0.0007443316862918437,2.340599691055493e-61
13922,facs,3m,24m,male,Tongue,nan,Zdhhc6,-1.122029185295105,4.130108209210448e-05,1.8975662896991707e-05,7.241898856591433e-05,5.711379887319175e-10
13923,facs,3m,24m,male,Brain_Myeloid,Cerebellum,Gpx1,1.1219971179962158,0.0002983383310493082,0.0006493275868706405,0.0013839001767337322,1.9975052531269683e-09
13924,facs,3m,24m,male,Brain_Myeloid,Striatum,Clptm1,-1.1219899654388428,0.00028643474797718227,0.0001316052075708285,0.00046481756726279855,9.499833173106145e-09
13925,facs,3m,24m,male,Limb_Muscle,ForelimbandHindlimb,Ifitm2,1.121970295906067,0.00044655438978224993,0.0009718988439999521,0.0013432111591100693,9.764628513935418e-25
13926,facs,3m,24m,male,Limb_Muscle,ForelimbandHindlimb,Slc25a5,1.121841311454773,0.0007338011637330055,0.001596931368112564,0.002049349946901202,2.705876078555564e-29
13927,facs,3m,24m,male,Liver,Hepatocytes,Aldh1l1,1.1216996908187866,0.0006742005934938788,0.0014670819509774446,0.0012984396889805794,5.452341886660966e-12
13928,facs,3m,24m,male,Tongue,nan,Fyttd1,-1.1216791868209839,6.180802301969379e-05,2.8404409022186883e-05,7.228264439618215e-05,3.012895551292948e-24
13929,facs,3m,24m,male,MAT,Fat,Rcn3,-1.1216299533843994,0.00045322009827941656,0.0002082883147522807,0.0006015921826474369,2.4642437944337923e-14
13930,facs,3m,24m,male,Liver,Non-hepatocytes,Fkbp1a,-1.1215851306915283,0.0005935037042945623,0.0002727675309870392,0.0007454772712662816,1.4158528566853417e-06
13931,facs,3m,24m,male,Marrow,KLS,Mettl11a,1.121462345123291,6.645580288022757e-05,0.00014458615623880178,0.00028273140196688473,1.0248283012149583e-12
13932,facs,3m,24m,male,Heart,LA,Cox6b1,-1.1214183568954468,0.0001724556350382045,7.92678038123995e-05,0.0002615046105347574,1.8635939130660833e-10
13933,facs,3m,24m,male,Marrow,KLS,Sfxn3,-1.1213189363479614,6.205932004377246e-05,2.8527014364954084e-05,0.00012576802691910416,3.808865535550028e-07
13934,facs,3m,24m,male,Brain_Myeloid,Cerebellum,Tmsb4x,1.1212040185928345,0.0022355015389621258,0.0048628514632582664,0.004398788791149855,7.80961826688614e-72
13935,facs,3m,24m,male,Brain_Myeloid,Hippocampus,Klk8,1.1212036609649658,0.00011233178520342335,0.000244353519519791,0.0005118171684443951,4.452223965912297e-09
13936,facs,3m,24m,male,Large_Intestine,Proximal,Chmp2a,1.1211763620376587,0.00013815764395985752,0.0003005263861268759,0.0003426884359214455,3.661259730264963e-42
13937,facs,3m,24m,male,Marrow,KLS,Lars,-1.1211405992507935,4.829276440432295e-05,2.2201640604180284e-05,9.24378982745111e-05,4.312008302563912e-08
13938,facs,3m,24m,male,Large_Intestine,Proximal,9530008L14Rik,1.1210238933563232,3.387339893379249e-05,7.367507350863889e-05,0.00018992825062014163,5.2362831071403694e-06
13939,facs,3m,24m,male,Skin,Anagen,Hnrnpk,-1.1209430694580078,0.0006511370884254575,0.0002993883681483567,0.00044875949970446527,5.74550516410874e-43
13940,facs,3m,24m,male,Trachea,nan,Msn,-1.1206719875335693,0.00037035680725239217,0.00017031953029800206,0.00043520290637388825,3.0880841796251807e-18
13941,facs,3m,24m,male,Marrow,KLS,Zmynd11,-1.1206384897232056,6.692722672596574e-05,3.077917790506035e-05,0.00010183406266150996,1.5416541428458983e-13
13942,facs,3m,24m,male,Bladder,nan,Rps3,1.1205661296844482,0.0012306200806051493,0.0026757654268294573,0.0011862493120133877,3.591866548548199e-121
13943,facs,3m,24m,male,Large_Intestine,Proximal,Cox7a2l,1.120414137840271,0.00011902654659934342,0.00025877487496472895,0.00026942917611449957,3.3061540142817287e-50
13944,facs,3m,24m,male,Marrow,KLS,Snip1,-1.120324730873108,4.9402809963794425e-05,2.272481106047053e-05,9.731211321195588e-05,1.80636370954027e-07
13945,facs,3m,24m,male,Large_Intestine,Proximal,Degs2,1.1202937364578247,0.00031094890437088907,0.000675975636113435,0.0006865994073450565,1.939063703589993e-53
13946,facs,3m,24m,male,Trachea,nan,Ahnak,-1.120268702507019,0.0008073517237789929,0.00037138836341910064,0.000773447856772691,8.103994684002442e-30
13947,facs,3m,24m,male,Bladder,nan,Mafk,-1.120266079902649,0.00023597445397172123,0.00010855036816792563,0.00023338868049904704,1.462790917263769e-30
13948,facs,3m,24m,male,Marrow,T-cells,Tomm6,1.1199722290039062,3.218081110389903e-05,6.99426673236303e-05,0.00013737690460402519,4.605192539107285e-12
13949,facs,3m,24m,male,Spleen,nan,Ptma,1.119932770729065,0.00034387208870612085,0.0007473607547581196,0.0007217824459075928,2.0218982465719882e-58
13950,facs,3m,24m,male,Bladder,nan,Nfkbiz,-1.1198623180389404,0.00019092881120741367,8.785355021245778e-05,0.000306914298562333,4.823995972539795e-11
13951,facs,3m,24m,male,Tongue,nan,Adam15,-1.1198121309280396,9.31540344026871e-05,4.2865176510531455e-05,0.00012431349023245275,5.289489133012983e-22
13952,facs,3m,24m,male,Brain_Myeloid,Striatum,Ftl1,1.1197514533996582,0.0010927609400823712,0.002374673495069146,0.0022165861446410418,1.3132978335415503e-52
13953,facs,3m,24m,male,Large_Intestine,Distal,Sf3b4,1.1197326183319092,1.6021658666431904e-05,3.481613748590462e-05,6.537625449709594e-05,4.1198480489288546e-07
13954,facs,3m,24m,male,Tongue,nan,Rapgef6,-1.119706630706787,5.1232917030574754e-05,2.3576742023578845e-05,7.357370486715809e-05,6.173106348220824e-16
13955,facs,3m,24m,male,Bladder,nan,Fmo5,-1.119696855545044,0.0008204879704862833,0.00037758078542537987,0.0013714443193748593,3.4871616621548658e-12
13956,facs,3m,24m,male,Large_Intestine,Proximal,Sepw1,1.1196722984313965,6.280528759816661e-05,0.00013647438026964664,0.0001664209266891703,5.005480055084324e-38
13957,facs,3m,24m,male,GAT,Fat,Gadd45b,1.1196043491363525,0.0003127338131889701,0.0006795310764573514,0.0011244571069255471,5.191333101373871e-17
13958,facs,3m,24m,male,Bladder,nan,Glt25d1,-1.119451880455017,0.00011857429490191862,5.457603037939407e-05,0.00013238159590400755,6.43991747372825e-18
13959,facs,3m,24m,male,Liver,Hepatocytes,Rps11,-1.1193959712982178,0.00018100693705491722,8.331504795933142e-05,0.00011843032552860677,1.1117929784713512e-15
13960,facs,3m,24m,male,Brain_Non-Myeloid,Cortex,Rhob,-1.1193630695343018,0.00014859037764836103,6.839570414740592e-05,0.00018272976740263402,1.2736665346614716e-07
13961,facs,3m,24m,male,Diaphragm,Limb_Muscle,Ndufa7,1.1192536354064941,0.00010884417861234397,0.00023644717293791473,0.0004642383719328791,3.887484200894676e-06
13962,facs,3m,24m,male,Tongue,nan,Ass1,1.1191922426223755,1.1503960195113905e-05,2.4989512894535437e-05,3.553295391611755e-05,3.8178621993571285e-15
13963,facs,3m,24m,male,Large_Intestine,Proximal,Rab4a,1.1191763877868652,3.4282118576811627e-05,7.446861854987219e-05,0.00014817611372563988,2.6142186699492123e-11
13964,facs,3m,24m,male,Tongue,nan,Cobra1,-1.1191315650939941,9.606758976588026e-05,4.4226719182915986e-05,0.00011840574734378606,8.825293915479598e-25
13965,facs,3m,24m,male,Large_Intestine,Proximal,1810011O10Rik,-1.119107961654663,0.00021034476230852306,9.683818643679842e-05,0.000313399126753211,2.53705120279632e-21
13966,facs,3m,24m,male,Bladder,nan,Ddx3x,-1.118730902671814,0.0002824743860401213,0.00013007909001316875,0.00022495005396194756,5.49921910130129e-48
13967,facs,3m,24m,male,Marrow,T-cells,Sfpq,-1.1187101602554321,0.00011025447747670114,5.077277819509618e-05,0.00021083570027258247,8.100510851169958e-06
13968,facs,3m,24m,male,Large_Intestine,Proximal,Commd6,1.1186350584030151,3.2522817491553724e-05,7.062051008688286e-05,0.00013133519678376615,1.6242297942673165e-13
13969,facs,3m,24m,male,Marrow,KLS,Ide,-1.118633508682251,6.572761776624247e-05,3.0269524359027855e-05,0.00011174098472110927,1.420708052366336e-10
13970,facs,3m,24m,male,Bladder,nan,Dcxr,1.118517518043518,6.307891453616321e-05,0.00013695930829271674,0.00014774641022086143,6.9557951677041375e-16
13971,facs,3m,24m,male,Marrow,KLS,S100a1,1.1184114217758179,4.407007509144023e-05,9.567955567035824e-05,0.00017263753397855908,3.2326565606743323e-15
13972,facs,3m,24m,male,Brain_Myeloid,Cortex,Sf3b4,1.1183176040649414,3.291006578365341e-05,7.144566916394979e-05,0.00016984573449008167,8.841036947726753e-06
13973,facs,3m,24m,male,Skin,Anagen,Cdh13,-1.1182466745376587,0.0002834087936207652,0.00013055320596322417,0.0004604741698130965,1.0801461949114279e-06
13974,facs,3m,24m,male,Brain_Myeloid,Hippocampus,Tpt1,1.1182352304458618,0.00012043051538057625,0.0002614320837892592,0.00033674435690045357,7.362351873029474e-34
13975,facs,3m,24m,male,Liver,Hepatocytes,Mia3,1.1182256937026978,3.178939368808642e-05,6.900836160639301e-05,7.158471271395683e-05,5.541241511270098e-08
13976,facs,3m,24m,male,Tongue,nan,Ankrd10,-1.1180307865142822,6.356306403176859e-05,2.9284916308824904e-05,0.00010879146429942921,5.4961430599060874e-11
13977,facs,3m,24m,male,Tongue,nan,Cog4,-1.1177505254745483,5.110388883622363e-05,2.3549271645606495e-05,9.245558612747118e-05,1.643819756429933e-08
13978,facs,3m,24m,male,SCAT,Fat,Rps12,-1.1177352666854858,0.00024207538808695972,0.0001115523700718768,0.00022356517729349434,7.667955315279856e-36
13979,facs,3m,24m,male,Bladder,nan,Znhit1,1.1176793575286865,1.4547465980285779e-05,3.156766251777299e-05,4.738482675747946e-05,5.1938277810191735e-06
13980,facs,3m,24m,male,Trachea,nan,Rpl35a,-1.1176543235778809,8.024229464353994e-05,3.697905776789412e-05,6.525911157950759e-05,5.123415053501763e-40
13981,facs,3m,24m,male,Large_Intestine,Proximal,Pigp,1.1175388097763062,2.7430671252659522e-05,5.951811544946395e-05,0.00010117286001332104,7.92072533067172e-14
13982,facs,3m,24m,male,Brain_Myeloid,Hippocampus,Rpl17,1.117492914199829,5.5574430007254705e-05,0.00012057962885592133,0.00017302682681474835,7.138424148348885e-21
13983,facs,3m,24m,male,Marrow,KLS,2210016L21Rik,1.1174787282943726,3.3336775231873617e-05,7.232995267258957e-05,0.00014180829748511314,5.7606118773682264e-11
13984,facs,3m,24m,male,Marrow,B-cells,Tacc1,-1.11728835105896,0.00017241145542357117,7.94746883912012e-05,0.00030033147777430713,1.2364378562156914e-08
13985,facs,3m,24m,male,Marrow,Granulocytes,Syne1,-1.1172829866409302,0.0003404310846235603,0.00015692549641244113,0.0004019209591206163,5.869465997464206e-24
13986,facs,3m,24m,male,Spleen,nan,Rpl35a,-1.1170918941497803,0.00014213498798198998,6.552738341270015e-05,0.00012489441724028438,8.083558866070947e-58
13987,facs,3m,24m,male,Tongue,nan,P4ha1,-1.1170902252197266,3.521675171214156e-05,1.6235720977419987e-05,7.215723599074408e-05,7.049152089534296e-06
13988,facs,3m,24m,male,Trachea,nan,Pde4b,-1.116832971572876,0.0006499582668766379,0.00029969896422699094,0.0011930485488846898,1.9116963089473797e-08
13989,facs,3m,24m,male,Liver,Hepatocytes,Ppib,-1.1168177127838135,0.00026760503533296287,0.0001233953080372885,0.00018810262554325163,1.6358000546955558e-15
13990,facs,3m,24m,male,Brain_Myeloid,Striatum,Il16,-1.1168086528778076,0.00034925033105537295,0.0001610437611816451,0.0005138853448443115,2.2284467331680902e-10
13991,facs,3m,24m,male,Pancreas,Endocrine,Rpl19,-1.1166393756866455,0.000211727136047557,9.764153219293803e-05,0.0001534960902063176,1.638527133407193e-36
13992,facs,3m,24m,male,Bladder,nan,Rnd3,-1.1163325309753418,7.626154547324404e-05,3.517677396303043e-05,0.00010785378981381655,1.0553440854401828e-09
13993,facs,3m,24m,male,Marrow,KLS,Fam100a,1.1162710189819336,3.708489384735003e-05,8.039482054300606e-05,0.00014436199853662401,8.850227642568111e-15
13994,facs,3m,24m,male,Marrow,KLS,Mat2a,-1.1161662340164185,0.00030485016759485006,0.00014063289563637227,0.00032803567592054605,9.51855453345736e-38
13995,facs,3m,24m,male,Tongue,nan,Ric8,-1.1161525249481201,5.451388278743252e-05,2.5148478016490117e-05,9.57172887865454e-05,1.7368152441749996e-10
13996,facs,3m,24m,male,Bladder,nan,Vps53,-1.1161144971847534,3.66198000847362e-05,1.689398050075397e-05,5.589476495515555e-05,2.9747634076356214e-07
13997,facs,3m,24m,male,Heart,RA,Tsc22d3,-1.1160955429077148,0.0008544880547560751,0.0003942101029679179,0.0010005772346630692,4.780920307975991e-16
13998,facs,3m,24m,male,Trachea,nan,Ftl1,1.1159157752990723,0.002850805874913931,0.006178624462336302,0.014009983278810978,4.146202604868332e-08
13999,facs,3m,24m,male,Limb_Muscle,ForelimbandHindlimb,Hspa4,-1.1158430576324463,0.0001913983578560874,8.83153043105267e-05,0.00027548722573556006,1.469034144404723e-09
14000,facs,3m,24m,male,Tongue,nan,Riok3,-1.1157194375991821,5.182783570489846e-05,2.3916521968203597e-05,6.506268255179748e-05,5.2806697993342857e-20
14001,facs,3m,24m,male,Marrow,KLS,Tcf20,-1.115640640258789,4.398331657284871e-05,2.029769166256301e-05,8.10345882200636e-05,3.9038278973334956e-10
14002,facs,3m,24m,male,Brain_Myeloid,Hippocampus,Itgb1,-1.1154876947402954,0.00020520066027529538,9.470730583416298e-05,0.00032993056811392307,5.202569464415925e-08
14003,facs,3m,24m,male,Tongue,nan,Cebpz,-1.1153351068496704,3.207227564416826e-05,1.4804045349592343e-05,5.6788252550177276e-05,6.1828108808482e-08
14004,facs,3m,24m,male,Tongue,nan,Gnai1,-1.1151528358459473,0.0001978992368094623,9.135864820564166e-05,0.0001943786774063483,1.2299129663767494e-38
14005,facs,3m,24m,male,Marrow,KLS,Brd7,-1.1148905754089355,9.745427087182179e-05,4.49971848865971e-05,0.00015470822108909488,1.4965088515720034e-14
14006,facs,3m,24m,male,Marrow,B-cells,Lsm6,-1.1147271394729614,0.00010397723235655576,4.8014448111644015e-05,0.00018228116095997393,1.422032346334912e-07
14007,facs,3m,24m,male,Marrow,Granulocytes,Psmb10,1.1146608591079712,5.7048142480198294e-05,0.00012353439524304122,0.0002783355594146997,7.295921597863708e-08
14008,facs,3m,24m,male,Bladder,nan,Uba2,-1.114617109298706,6.501307507278398e-05,3.0023926228750497e-05,8.244994387496263e-05,1.3502335945531575e-14
14009,facs,3m,24m,male,Diaphragm,Limb_Muscle,Cox4i1,1.11457097530365,0.0007451933925040066,0.0016135717742145061,0.002350082853808999,1.5060186373328542e-15
14010,facs,3m,24m,male,Tongue,nan,Mipep,-1.1144139766693115,3.3340365916956216e-05,1.539920413051732e-05,6.398995174095035e-05,2.734703212109879e-07
14011,facs,3m,24m,male,Heart,LA,Nptn,-1.1142487525939941,0.00016753136878833175,7.738803833490238e-05,0.00023589972988702357,5.286448779007076e-10
14012,facs,3m,24m,male,Large_Intestine,Proximal,Yipf1,1.1140663623809814,0.00010738151468103752,0.0002324325469089672,0.0002778273483272642,1.1726283243803133e-35
14013,facs,3m,24m,male,Brain_Non-Myeloid,Cortex,Dazap2,-1.114060401916504,0.0003932433610316366,0.00018167526286561042,0.00040673103649169207,5.517736030131068e-13
14014,facs,3m,24m,male,Bladder,nan,Tomm6,1.1139371395111084,2.9501048629754223e-05,6.385074811987579e-05,4.38037131971214e-05,1.4084922681817273e-40
14015,facs,3m,24m,male,MAT,Fat,Ogn,-1.1139049530029297,0.0007958089117892087,0.0003676969208754599,0.001020590658299625,4.561197301729621e-15
14016,facs,3m,24m,male,Bladder,nan,Ermp1,-1.1137667894363403,7.81196795287542e-05,3.609800842241384e-05,0.00012340227840468287,3.757289707152051e-10
14017,facs,3m,24m,male,Tongue,nan,Atl3,-1.1137456893920898,3.3903859730344266e-05,1.566672472108621e-05,5.1256069127703086e-05,2.7872164405709564e-11
14018,facs,3m,24m,male,Brain_Myeloid,Cortex,Kctd12,-1.1136374473571777,0.0003574597940314561,0.00016519197379238904,0.000391329696867615,9.489821610060757e-19
14019,facs,3m,24m,male,Marrow,KLS,Msl3,-1.1135797500610352,5.0044498493662104e-05,2.312785727554001e-05,9.888602653518319e-05,7.802337459588518e-08
14020,facs,3m,24m,male,Tongue,nan,Phlda1,1.1134529113769531,3.808720066444948e-05,8.240655733970925e-05,0.0001281022559851408,6.162832811045261e-19
14021,facs,3m,24m,male,Skin,Anagen,Golga7,-1.1134378910064697,0.00010363874025642872,4.790092498296872e-05,0.00015519520093221217,3.3082278572665134e-07
14022,facs,3m,24m,male,Spleen,nan,Adrm1,1.113342046737671,7.476753671653569e-05,0.00016175676137208939,0.00038363755447790027,4.602629399013658e-06
14023,facs,3m,24m,male,Bladder,nan,Commd10,1.1133402585983276,3.0402388802031055e-05,6.577435124199837e-05,9.706280252430588e-05,1.3167829340637507e-07
